Contract Symbol,Last Price,Bid,Ask,Last Trade Date,Expiry,Strike,Option Type,Open Interest,Volume,Implied Volatility,Spot Price,Discount Rate,Direct Discount Rate,Smooth Discount Rate
GOOGL260427C00305000,47.28,44.05,46.6,2026-04-27 15:24:09.000000,2026-04-27,305.0,call,6.0,299.0,4.13,352.28,0.045,0.045,0.045
GOOGL260427P00317500,0.02,0.0,0.01,2026-04-27 13:58:52.000000,2026-04-27,317.5,put,207.0,247.0,4.4007,352.28,0.045,0.045,0.045
GOOGL260427P00320000,0.02,0.0,0.01,2026-04-27 14:00:52.000000,2026-04-27,320.0,put,734.0,56.0,4.0782,352.28,0.045,0.045,0.045
GOOGL260427P00322500,0.01,0.0,0.02,2026-04-27 14:28:51.000000,2026-04-27,322.5,put,114.0,3.0,4.0099,352.28,0.045,0.045,0.045
GOOGL260427P00325000,0.01,0.0,0.01,2026-04-27 15:09:54.000000,2026-04-27,325.0,put,1699.0,546.0,3.4348,352.28,0.045,0.045,0.045
GOOGL260427P00327500,0.01,0.0,0.01,2026-04-27 14:35:59.000000,2026-04-27,327.5,put,1210.0,205.0,3.1134,352.28,0.045,0.045,0.045
GOOGL260427P00330000,0.01,0.0,0.01,2026-04-27 15:51:50.000000,2026-04-27,330.0,put,653.0,333.0,2.7919,352.28,0.045,0.045,0.045
GOOGL260427C00332500,19.07,17.35,18.7,2026-04-27 15:41:46.000000,2026-04-27,332.5,call,52.0,70.0,4.0758,352.28,0.045,0.045,0.045
GOOGL260427P00332500,0.01,0.0,0.01,2026-04-27 15:53:06.000000,2026-04-27,332.5,put,2822.0,662.0,2.4698,352.28,0.045,0.045,0.045
GOOGL260427P00335000,0.04,0.0,0.01,2026-04-27 15:54:11.000000,2026-04-27,335.0,put,3687.0,1058.0,2.1467,352.28,0.045,0.045,0.045
GOOGL260427C00337500,12.95,12.25,13.7,2026-04-27 15:57:43.000000,2026-04-27,337.5,call,1070.0,365.0,2.9347,352.28,0.045,0.045,0.045
GOOGL260427P00337500,0.04,0.0,0.02,2026-04-27 15:53:24.000000,2026-04-27,337.5,put,985.0,1673.0,2.1316,352.28,0.045,0.045,0.045
GOOGL260427P00340000,0.03,0.0,0.01,2026-04-27 15:49:07.000000,2026-04-27,340.0,put,2636.0,2217.0,1.4941,352.28,0.045,0.045,0.045
GOOGL260427C00342500,7.85,7.5,8.7,2026-04-27 15:59:30.000000,2026-04-27,342.5,call,1853.0,3263.0,2.287,352.28,0.045,0.045,0.045
GOOGL260427P00342500,0.01,0.0,0.01,2026-04-27 15:51:58.000000,2026-04-27,342.5,put,548.0,5525.0,1.162,352.28,0.045,0.045,0.045
GOOGL260427C00345000,5.37,5.1,5.6,2026-04-27 15:59:45.000000,2026-04-27,345.0,call,3193.0,7481.0,1.0248,352.28,0.045,0.045,0.045
GOOGL260427P00345000,0.01,0.0,0.01,2026-04-27 15:59:11.000000,2026-04-27,345.0,put,196.0,9248.0,0.8228,352.28,0.045,0.045,0.045
GOOGL260427C00347500,2.92,2.67,3.05,2026-04-27 15:59:49.000000,2026-04-27,347.5,call,1103.0,16005.0,0.8927,352.28,0.045,0.045,0.045
GOOGL260427P00347500,0.01,0.0,0.01,2026-04-27 15:59:31.000000,2026-04-27,347.5,put,65.0,20323.0,0.4704,352.28,0.045,0.045,0.045
GOOGL260427C00350000,0.43,0.37,0.5,2026-04-27 15:59:56.000000,2026-04-27,350.0,call,7476.0,75029.0,0.2507,352.28,0.045,0.045,0.045
GOOGL260427P00350000,0.09,0.07,0.09,2026-04-27 15:59:59.000000,2026-04-27,350.0,put,11.0,23700.0,0.2184,352.28,0.045,0.045,0.045
GOOGL260427C00352500,0.01,0.0,0.01,2026-04-27 15:59:57.000000,2026-04-27,352.5,call,861.0,56058.0,0.3724,352.28,0.045,0.045,0.045
GOOGL260427C00355000,0.01,0.0,0.01,2026-04-27 15:59:52.000000,2026-04-27,355.0,call,4378.0,35228.0,0.7232,352.28,0.045,0.045,0.045
GOOGL260427C00357500,0.02,0.0,0.01,2026-04-27 15:54:10.000000,2026-04-27,357.5,call,230.0,7372.0,1.0529,352.28,0.045,0.045,0.045
GOOGL260427C00360000,0.01,0.0,0.01,2026-04-27 15:59:39.000000,2026-04-27,360.0,call,1213.0,3286.0,1.3699,352.28,0.045,0.045,0.045
GOOGL260427C00362500,0.01,0.0,0.01,2026-04-27 15:30:05.000000,2026-04-27,362.5,call,36.0,1073.0,1.6776,352.28,0.045,0.045,0.045
GOOGL260427C00365000,0.01,0.0,0.01,2026-04-27 15:23:22.000000,2026-04-27,365.0,call,248.0,321.0,1.9778,352.28,0.045,0.045,0.045
GOOGL260427C00367500,0.01,0.0,0.01,2026-04-27 15:12:40.000000,2026-04-27,367.5,call,41.0,216.0,2.2717,352.28,0.045,0.045,0.045
GOOGL260427C00370000,0.01,0.0,0.01,2026-04-27 14:41:09.000000,2026-04-27,370.0,call,161.0,109.0,2.5602,352.28,0.045,0.045,0.045
GOOGL260427C00372500,0.01,0.0,0.01,2026-04-27 12:44:39.000000,2026-04-27,372.5,call,388.0,457.0,2.8438,352.28,0.045,0.045,0.045
GOOGL260427C00375000,0.05,0.0,0.01,2026-04-24 13:29:37.000000,2026-04-27,375.0,call,234.0,0.0,3.123,352.28,0.045,0.045,0.045
GOOGL260427C00377500,0.01,0.0,0.01,2026-04-24 14:48:07.000000,2026-04-27,377.5,call,3.0,0.0,3.3981,352.28,0.045,0.045,0.045
GOOGL260427C00380000,0.01,0.0,0.01,2026-04-27 13:04:38.000000,2026-04-27,380.0,call,85.0,1.0,3.6694,352.28,0.045,0.045,0.045
GOOGL260427C00382500,0.02,0.0,0.01,2026-04-27 12:20:53.000000,2026-04-27,382.5,call,2.0,1.0,3.9372,352.28,0.045,0.045,0.045
GOOGL260427C00385000,0.27,0.0,0.04,2026-04-20 09:55:29.000000,2026-04-27,385.0,call,1.0,0.0,4.8019,352.28,0.045,0.045,0.045
GOOGL260427C00390000,0.03,0.0,0.01,2026-04-24 14:34:23.000000,2026-04-27,390.0,call,4248.0,0.0,4.7211,352.28,0.045,0.045,0.045
GOOGL260501P00100000,0.0,0.0,0.01,2026-04-28 13:24:44.540398,2026-05-01,100.0,put,0.0,0.0,3.5015,352.28,0.045,0.045,0.045
GOOGL260501P00105000,0.0,0.0,0.01,2026-04-28 13:24:44.540990,2026-05-01,105.0,put,0.0,0.0,3.3685,352.28,0.045,0.045,0.045
GOOGL260501P00110000,0.0,0.0,0.01,2026-04-28 13:24:44.541527,2026-05-01,110.0,put,0.0,0.0,3.2418,352.28,0.045,0.045,0.045
GOOGL260501C00115000,237.03,233.8,237.45,2026-04-27 15:38:52.000000,2026-05-01,115.0,call,0.0,7.0,4.4221,352.28,0.045,0.045,0.045
GOOGL260501P00115000,0.01,0.0,0.01,2026-04-27 10:46:32.000000,2026-05-01,115.0,put,0.0,8.0,3.1209,352.28,0.045,0.045,0.045
GOOGL260501C00120000,232.05,228.85,232.45,2026-04-27 15:45:21.000000,2026-05-01,120.0,call,1.0,4.0,4.3066,352.28,0.045,0.045,0.045
GOOGL260501P00120000,0.14,0.0,0.01,2026-04-27 12:20:27.000000,2026-05-01,120.0,put,1148.0,64.0,3.0051,352.28,0.045,0.045,0.045
GOOGL260501C00125000,227.07,223.85,227.45,2026-04-27 15:45:21.000000,2026-05-01,125.0,call,0.0,20.0,4.1446,352.28,0.045,0.045,0.045
GOOGL260501P00125000,0.01,0.0,0.01,2026-04-27 10:28:42.000000,2026-05-01,125.0,put,1070.0,2.0,2.8942,352.28,0.045,0.045,0.045
GOOGL260501C00130000,0.0,218.85,222.45,2026-04-28 13:24:44.541698,2026-05-01,130.0,call,0.0,0.0,3.9892,352.28,0.045,0.045,0.045
GOOGL260501P00130000,0.07,0.0,0.01,2026-04-27 12:19:38.000000,2026-05-01,130.0,put,1086.0,13.0,2.7876,352.28,0.045,0.045,0.045
GOOGL260501C00135000,216.95,214.05,217.45,2026-04-27 15:41:34.000000,2026-05-01,135.0,call,3.0,7.0,4.0065,352.28,0.045,0.045,0.045
GOOGL260501P00135000,0.15,0.0,0.64,2026-04-27 15:44:00.000000,2026-05-01,135.0,put,21.0,9.0,3.9584,352.28,0.045,0.045,0.045
GOOGL260501C00140000,212.03,209.05,212.45,2026-04-27 15:48:06.000000,2026-05-01,140.0,call,30.0,26.0,3.8587,352.28,0.045,0.045,0.045
GOOGL260501P00140000,0.15,0.0,0.63,2026-04-27 15:42:32.000000,2026-05-01,140.0,put,10.0,3.0,3.8092,352.28,0.045,0.045,0.045
GOOGL260501C00145000,207.05,204.05,207.45,2026-04-27 15:48:06.000000,2026-05-01,145.0,call,3.0,20.0,3.7163,352.28,0.045,0.045,0.045
GOOGL260501P00145000,0.15,0.0,0.71,2026-04-27 15:43:18.000000,2026-05-01,145.0,put,29.0,5.0,3.7309,352.28,0.045,0.045,0.045
GOOGL260501P00150000,0.01,0.0,0.43,2026-04-27 13:18:33.000000,2026-05-01,150.0,put,20.0,8.0,3.3766,352.28,0.045,0.045,0.045
GOOGL260501C00155000,184.64,193.9,197.45,2026-04-22 15:58:24.000000,2026-05-01,155.0,call,4.0,0.0,3.3366,352.28,0.045,0.045,0.045
GOOGL260501P00155000,0.04,0.0,0.06,2026-04-27 12:25:31.000000,2026-05-01,155.0,put,207.0,32.0,2.6572,352.28,0.045,0.045,0.045
GOOGL260501C00160000,179.62,188.75,192.45,2026-04-22 15:52:31.000000,2026-05-01,160.0,call,5.0,0.0,3.08,352.28,0.045,0.045,0.045
GOOGL260501P00160000,0.01,0.0,0.01,2026-04-27 12:25:46.000000,2026-05-01,160.0,put,219.0,2.0,2.2236,352.28,0.045,0.045,0.045
GOOGL260501C00165000,187.53,183.9,187.45,2026-04-27 13:54:39.000000,2026-05-01,165.0,call,5.0,1.0,3.0891,352.28,0.045,0.045,0.045
GOOGL260501P00165000,0.07,0.0,0.05,2026-04-27 12:22:17.000000,2026-05-01,165.0,put,6.0,41.0,2.4248,352.28,0.045,0.045,0.045
GOOGL260501C00170000,0.0,178.9,182.5,2026-04-28 13:24:44.542543,2026-05-01,170.0,call,0.0,0.0,3.0069,352.28,0.045,0.045,0.045
GOOGL260501P00170000,0.01,0.0,0.01,2026-04-27 12:09:05.000000,2026-05-01,170.0,put,1.0,2.0,2.0588,352.28,0.045,0.045,0.045
GOOGL260501C00175000,163.81,174.05,177.5,2026-04-20 12:57:18.000000,2026-05-01,175.0,call,4.0,0.0,2.9851,352.28,0.045,0.045,0.045
GOOGL260501P00175000,0.01,0.0,0.04,2026-04-27 10:30:08.000000,2026-05-01,175.0,put,21.0,42.0,2.2029,352.28,0.045,0.045,0.045
GOOGL260501C00180000,163.66,169.1,172.5,2026-04-24 14:47:07.000000,2026-05-01,180.0,call,7.0,0.0,2.8981,352.28,0.045,0.045,0.045
GOOGL260501P00180000,0.03,0.0,0.01,2026-04-27 12:46:30.000000,2026-05-01,180.0,put,11.0,2039.0,1.9033,352.28,0.045,0.045,0.045
GOOGL260501C00185000,110.93,163.85,167.5,2026-04-02 13:53:21.000000,2026-05-01,185.0,call,1.0,0.0,2.637,352.28,0.045,0.045,0.045
GOOGL260501P00185000,0.01,0.0,0.01,2026-04-27 10:30:35.000000,2026-05-01,185.0,put,6.0,47.0,1.8286,352.28,0.045,0.045,0.045
GOOGL260501C00190000,146.75,159.1,162.5,2026-04-21 09:38:02.000000,2026-05-01,190.0,call,1.0,0.0,2.677,352.28,0.045,0.045,0.045
GOOGL260501P00190000,0.01,0.0,0.01,2026-04-27 12:58:51.000000,2026-05-01,190.0,put,33.0,292.0,1.756,352.28,0.045,0.045,0.045
GOOGL260501C00195000,149.35,153.95,157.5,2026-04-24 15:49:07.000000,2026-05-01,195.0,call,5.0,0.0,2.4907,352.28,0.045,0.045,0.045
GOOGL260501P00195000,0.02,0.0,0.03,2026-04-27 10:13:52.000000,2026-05-01,195.0,put,142.0,20.0,1.833,352.28,0.045,0.045,0.045
GOOGL260501P00200000,0.01,0.0,0.63,2026-04-27 15:27:43.000000,2026-05-01,200.0,put,275.0,120.0,2.4242,352.28,0.045,0.045,0.045
GOOGL260501C00205000,135.1,144.1,147.5,2026-04-23 14:58:33.000000,2026-05-01,205.0,call,6.0,0.0,2.3661,352.28,0.045,0.045,0.045
GOOGL260501P00205000,0.01,0.0,0.1,2026-04-27 11:00:56.000000,2026-05-01,205.0,put,96.0,404.0,1.8797,352.28,0.045,0.045,0.045
GOOGL260501C00210000,133.05,138.95,142.5,2026-04-24 11:50:02.000000,2026-05-01,210.0,call,5.0,0.0,2.1937,352.28,0.045,0.045,0.045
GOOGL260501P00210000,0.01,0.0,0.7,2026-04-27 15:25:29.000000,2026-05-01,210.0,put,39.0,73.0,2.2664,352.28,0.045,0.045,0.045
GOOGL260501P00215000,0.01,0.0,0.9,2026-04-27 15:25:29.000000,2026-05-01,215.0,put,42.0,220.0,2.2537,352.28,0.045,0.045,0.045
GOOGL260501P00220000,0.01,0.0,0.5,2026-04-27 15:25:29.000000,2026-05-01,220.0,put,327.0,310.0,1.9869,352.28,0.045,0.045,0.045
GOOGL260501C00225000,112.83,124.15,126.8,2026-04-16 13:05:26.000000,2026-05-01,225.0,call,23.0,0.0,1.4179,352.28,0.045,0.045,0.045
GOOGL260501P00225000,0.01,0.0,0.26,2026-04-27 14:16:10.000000,2026-05-01,225.0,put,79.0,60.0,1.7499,352.28,0.045,0.045,0.045
GOOGL260501C00230000,122.52,118.95,122.55,2026-04-27 14:42:19.000000,2026-05-01,230.0,call,6.0,1.0,1.8516,352.28,0.045,0.045,0.045
GOOGL260501P00230000,0.04,0.0,0.57,2026-04-24 15:30:20.000000,2026-05-01,230.0,put,308.0,0.0,1.8491,352.28,0.045,0.045,0.045
GOOGL260501C00235000,117.44,113.95,117.55,2026-04-27 14:48:38.000000,2026-05-01,235.0,call,4.0,3.0,1.7643,352.28,0.045,0.045,0.045
GOOGL260501P00235000,0.02,0.0,0.07,2026-04-17 13:05:04.000000,2026-05-01,235.0,put,200.0,0.0,1.383,352.28,0.045,0.045,0.045
GOOGL260501C00240000,98.85,108.9,112.55,2026-04-20 14:54:17.000000,2026-05-01,240.0,call,2.0,0.0,1.6571,352.28,0.045,0.045,0.045
GOOGL260501P00240000,0.05,0.01,0.07,2026-04-27 12:20:38.000000,2026-05-01,240.0,put,177.0,5.0,1.3332,352.28,0.045,0.045,0.045
GOOGL260501C00245000,52.54,104.1,107.55,2026-04-02 11:57:29.000000,2026-05-01,245.0,call,6.0,0.0,1.6514,352.28,0.045,0.045,0.045
GOOGL260501P00245000,0.02,0.01,0.19,2026-04-27 13:17:56.000000,2026-05-01,245.0,put,265.0,6.0,1.3984,352.28,0.045,0.045,0.045
GOOGL260501P00250000,0.04,0.02,0.04,2026-04-27 15:57:49.000000,2026-05-01,250.0,put,710.0,136.0,1.167,352.28,0.045,0.045,0.045
GOOGL260501C00255000,97.08,93.8,97.55,2026-04-27 13:31:34.000000,2026-05-01,255.0,call,38.0,1.0,1.3685,352.28,0.045,0.045,0.045
GOOGL260501P00255000,0.03,0.01,0.05,2026-04-27 13:21:28.000000,2026-05-01,255.0,put,521.0,16.0,1.104,352.28,0.045,0.045,0.045
GOOGL260501P00260000,0.03,0.03,0.05,2026-04-27 12:30:00.000000,2026-05-01,260.0,put,2808.0,12.0,1.0726,352.28,0.045,0.045,0.045
GOOGL260501C00265000,79.53,83.95,87.6,2026-04-24 15:41:41.000000,2026-05-01,265.0,call,89.0,0.0,1.2913,352.28,0.045,0.045,0.045
GOOGL260501P00265000,0.05,0.03,0.07,2026-04-27 12:44:32.000000,2026-05-01,265.0,put,480.0,51.0,1.0341,352.28,0.045,0.045,0.045
GOOGL260501P00270000,0.04,0.04,0.06,2026-04-27 14:37:14.000000,2026-05-01,270.0,put,440.0,22.0,0.9713,352.28,0.045,0.045,0.045
GOOGL260501C00275000,68.5,74.2,77.6,2026-04-24 14:32:04.000000,2026-05-01,275.0,call,89.0,0.0,1.2053,352.28,0.045,0.045,0.045
GOOGL260501P00275000,0.05,0.05,0.06,2026-04-27 15:41:21.000000,2026-05-01,275.0,put,595.0,40.0,0.919,352.28,0.045,0.045,0.045
GOOGL260501C00280000,72.87,69.35,72.5,2026-04-27 15:33:42.000000,2026-05-01,280.0,call,82.0,2.0,1.1384,352.28,0.045,0.045,0.045
GOOGL260501P00280000,0.08,0.06,0.09,2026-04-27 15:54:52.000000,2026-05-01,280.0,put,676.0,113.0,0.8886,352.28,0.045,0.045,0.045
GOOGL260501C00282500,70.42,66.55,70.15,2026-04-27 15:33:42.000000,2026-05-01,282.5,call,15.0,1.0,1.0645,352.28,0.045,0.045,0.045
GOOGL260501P00282500,0.09,0.07,0.16,2026-04-27 15:38:23.000000,2026-05-01,282.5,put,5.0,8.0,0.9042,352.28,0.045,0.045,0.045
GOOGL260501C00285000,66.05,64.25,66.85,2026-04-27 11:50:12.000000,2026-05-01,285.0,call,186.0,1.0,0.7894,352.28,0.045,0.045,0.045
GOOGL260501P00285000,0.09,0.08,0.12,2026-04-27 15:51:29.000000,2026-05-01,285.0,put,815.0,68.0,0.8559,352.28,0.045,0.045,0.045
GOOGL260501C00287500,56.33,61.75,64.5,2026-04-24 14:10:45.000000,2026-05-01,287.5,call,32.0,0.0,0.8476,352.28,0.045,0.045,0.045
GOOGL260501P00287500,0.1,0.08,0.11,2026-04-27 11:49:04.000000,2026-05-01,287.5,put,147.0,6.0,0.8184,352.28,0.045,0.045,0.045
GOOGL260501C00290000,62.1,59.15,62.7,2026-04-27 15:45:59.000000,2026-05-01,290.0,call,343.0,48.0,0.9834,352.28,0.045,0.045,0.045
GOOGL260501P00290000,0.11,0.1,0.29,2026-04-27 15:28:36.000000,2026-05-01,290.0,put,569.0,280.0,0.8685,352.28,0.045,0.045,0.045
GOOGL260501P00292500,0.13,0.03,0.23,2026-04-27 13:10:53.000000,2026-05-01,292.5,put,269.0,21.0,0.7874,352.28,0.045,0.045,0.045
GOOGL260501C00295000,56.0,54.8,56.9,2026-04-27 15:58:23.000000,2026-05-01,295.0,call,450.0,70.0,0.8765,352.28,0.045,0.045,0.045
GOOGL260501P00295000,0.16,0.13,0.19,2026-04-27 15:57:10.000000,2026-05-01,295.0,put,907.0,446.0,0.7774,352.28,0.045,0.045,0.045
GOOGL260501C00297500,54.68,51.85,54.5,2026-04-27 15:45:07.000000,2026-05-01,297.5,call,113.0,2.0,0.7493,352.28,0.045,0.045,0.045
GOOGL260501P00297500,0.2,0.18,0.21,2026-04-27 15:01:04.000000,2026-05-01,297.5,put,576.0,13.0,0.7665,352.28,0.045,0.045,0.045
GOOGL260501C00300000,52.02,50.3,51.9,2026-04-27 15:48:29.000000,2026-05-01,300.0,call,1493.0,42.0,0.9173,352.28,0.045,0.045,0.045
GOOGL260501P00300000,0.24,0.21,0.24,2026-04-27 15:57:08.000000,2026-05-01,300.0,put,7183.0,594.0,0.7493,352.28,0.045,0.045,0.045
GOOGL260501C00302500,48.9,47.5,49.15,2026-04-27 11:24:53.000000,2026-05-01,302.5,call,29.0,1.0,0.7558,352.28,0.045,0.045,0.045
GOOGL260501P00302500,0.26,0.25,0.29,2026-04-27 15:58:29.000000,2026-05-01,302.5,put,291.0,62.0,0.7366,352.28,0.045,0.045,0.045
GOOGL260501C00305000,47.97,44.6,46.95,2026-04-27 14:29:05.000000,2026-05-01,305.0,call,613.0,39.0,0.6985,352.28,0.045,0.045,0.045
GOOGL260501P00305000,0.34,0.31,0.34,2026-04-27 15:53:17.000000,2026-05-01,305.0,put,1198.0,579.0,0.7245,352.28,0.045,0.045,0.045
GOOGL260501C00307500,44.67,42.2,44.6,2026-04-27 12:13:03.000000,2026-05-01,307.5,call,38.0,4.0,0.7107,352.28,0.045,0.045,0.045
GOOGL260501P00307500,0.37,0.36,0.41,2026-04-27 15:51:35.000000,2026-05-01,307.5,put,262.0,397.0,0.7103,352.28,0.045,0.045,0.045
GOOGL260501C00310000,41.65,40.4,41.95,2026-04-27 15:55:00.000000,2026-05-01,310.0,call,1425.0,65.0,0.7509,352.28,0.045,0.045,0.045
GOOGL260501P00310000,0.47,0.47,0.51,2026-04-27 15:55:00.000000,2026-05-01,310.0,put,2456.0,1321.0,0.7046,352.28,0.045,0.045,0.045
GOOGL260501C00312500,40.25,37.4,39.8,2026-04-27 15:41:18.000000,2026-05-01,312.5,call,87.0,74.0,0.6929,352.28,0.045,0.045,0.045
GOOGL260501P00312500,0.66,0.58,0.66,2026-04-27 15:59:56.000000,2026-05-01,312.5,put,446.0,93.0,0.7021,352.28,0.045,0.045,0.045
GOOGL260501C00315000,38.16,35.5,37.1,2026-04-27 15:21:42.000000,2026-05-01,315.0,call,1789.0,69.0,0.6986,352.28,0.045,0.045,0.045
GOOGL260501P00315000,0.74,0.74,0.77,2026-04-27 15:56:40.000000,2026-05-01,315.0,put,3679.0,1157.0,0.6931,352.28,0.045,0.045,0.045
GOOGL260501C00317500,35.67,33.4,34.8,2026-04-27 15:29:52.000000,2026-05-01,317.5,call,132.0,27.0,0.7133,352.28,0.045,0.045,0.045
GOOGL260501P00317500,0.93,0.9,0.98,2026-04-27 15:54:29.000000,2026-05-01,317.5,put,567.0,564.0,0.6885,352.28,0.045,0.045,0.045
GOOGL260501C00320000,33.51,31.1,32.4,2026-04-27 15:36:15.000000,2026-05-01,320.0,call,1604.0,122.0,0.6943,352.28,0.045,0.045,0.045
GOOGL260501P00320000,1.18,1.12,1.18,2026-04-27 15:59:59.000000,2026-05-01,320.0,put,1860.0,1672.0,0.681,352.28,0.045,0.045,0.045
GOOGL260501C00322500,29.25,28.3,29.8,2026-04-27 15:58:30.000000,2026-05-01,322.5,call,226.0,44.0,0.6189,352.28,0.045,0.045,0.045
GOOGL260501P00322500,1.37,1.37,1.45,2026-04-27 15:51:31.000000,2026-05-01,322.5,put,1687.0,904.0,0.6767,352.28,0.045,0.045,0.045
GOOGL260501C00325000,27.05,27.0,27.7,2026-04-27 15:54:39.000000,2026-05-01,325.0,call,2589.0,179.0,0.685,352.28,0.045,0.045,0.045
GOOGL260501P00325000,1.74,1.71,1.75,2026-04-27 15:59:14.000000,2026-05-01,325.0,put,1476.0,3338.0,0.6731,352.28,0.045,0.045,0.045
GOOGL260501C00327500,25.76,24.95,25.8,2026-04-27 15:51:46.000000,2026-05-01,327.5,call,92.0,18.0,0.6963,352.28,0.045,0.045,0.045
GOOGL260501P00327500,2.09,2.07,2.18,2026-04-27 15:54:20.000000,2026-05-01,327.5,put,2615.0,3002.0,0.6709,352.28,0.045,0.045,0.045
GOOGL260501C00330000,23.45,22.95,23.45,2026-04-27 15:58:49.000000,2026-05-01,330.0,call,1587.0,231.0,0.6786,352.28,0.045,0.045,0.045
GOOGL260501P00330000,2.59,2.54,2.64,2026-04-27 15:59:46.000000,2026-05-01,330.0,put,1496.0,3549.0,0.6702,352.28,0.045,0.045,0.045
GOOGL260501C00332500,22.3,20.85,21.55,2026-04-27 15:47:56.000000,2026-05-01,332.5,call,79.0,42.0,0.6729,352.28,0.045,0.045,0.045
GOOGL260501P00332500,3.04,3.0,3.2,2026-04-27 15:59:55.000000,2026-05-01,332.5,put,303.0,517.0,0.6661,352.28,0.045,0.045,0.045
GOOGL260501C00335000,19.7,19.15,19.8,2026-04-27 15:55:33.000000,2026-05-01,335.0,call,2402.0,497.0,0.6845,352.28,0.045,0.045,0.045
GOOGL260501P00335000,3.75,3.65,3.9,2026-04-27 15:57:32.000000,2026-05-01,335.0,put,806.0,1323.0,0.6697,352.28,0.045,0.045,0.045
GOOGL260501C00337500,18.62,17.35,17.9,2026-04-27 15:47:21.000000,2026-05-01,337.5,call,532.0,127.0,0.6777,352.28,0.045,0.045,0.045
GOOGL260501P00337500,4.45,4.35,4.55,2026-04-27 15:57:02.000000,2026-05-01,337.5,put,506.0,819.0,0.6658,352.28,0.045,0.045,0.045
GOOGL260501C00340000,15.97,15.7,16.2,2026-04-27 15:58:23.000000,2026-05-01,340.0,call,3000.0,2096.0,0.6779,352.28,0.045,0.045,0.045
GOOGL260501P00340000,5.25,5.1,5.4,2026-04-27 15:57:08.000000,2026-05-01,340.0,put,1754.0,1410.0,0.6647,352.28,0.045,0.045,0.045
GOOGL260501C00342500,14.4,14.15,14.55,2026-04-27 15:58:21.000000,2026-05-01,342.5,call,2019.0,537.0,0.6767,352.28,0.045,0.045,0.045
GOOGL260501P00342500,5.87,6.05,6.35,2026-04-27 15:44:29.000000,2026-05-01,342.5,put,126.0,916.0,0.6659,352.28,0.045,0.045,0.045
GOOGL260501C00345000,12.89,12.65,13.05,2026-04-27 15:57:41.000000,2026-05-01,345.0,call,8610.0,2371.0,0.6757,352.28,0.045,0.045,0.045
GOOGL260501P00345000,7.26,7.1,7.35,2026-04-27 15:59:58.000000,2026-05-01,345.0,put,1046.0,1326.0,0.6686,352.28,0.045,0.045,0.045
GOOGL260501C00347500,11.54,11.35,11.65,2026-04-27 15:58:46.000000,2026-05-01,347.5,call,1308.0,2426.0,0.6782,352.28,0.045,0.045,0.045
GOOGL260501P00347500,8.3,8.3,8.5,2026-04-27 15:59:52.000000,2026-05-01,347.5,put,20.0,584.0,0.6729,352.28,0.045,0.045,0.045
GOOGL260501C00350000,10.2,10.05,10.3,2026-04-27 15:59:53.000000,2026-05-01,350.0,call,4768.0,7756.0,0.6738,352.28,0.045,0.045,0.045
GOOGL260501P00350000,9.54,9.45,9.7,2026-04-27 15:59:20.000000,2026-05-01,350.0,put,169.0,1427.0,0.6702,352.28,0.045,0.045,0.045
GOOGL260501C00352500,8.99,8.85,9.1,2026-04-27 15:59:53.000000,2026-05-01,352.5,call,1253.0,4164.0,0.6745,352.28,0.045,0.045,0.045
GOOGL260501P00352500,10.86,10.85,11.05,2026-04-27 15:59:20.000000,2026-05-01,352.5,put,1.0,638.0,0.6741,352.28,0.045,0.045,0.045
GOOGL260501C00355000,7.96,7.9,8.05,2026-04-27 15:59:39.000000,2026-05-01,355.0,call,7935.0,4733.0,0.6805,352.28,0.045,0.045,0.045
GOOGL260501P00355000,11.78,12.05,12.55,2026-04-27 15:48:29.000000,2026-05-01,355.0,put,25.0,70.0,0.6696,352.28,0.045,0.045,0.045
GOOGL260501C00357500,6.89,6.85,7.05,2026-04-27 15:59:55.000000,2026-05-01,357.5,call,1933.0,1011.0,0.6781,352.28,0.045,0.045,0.045
GOOGL260501P00357500,13.05,13.45,14.2,2026-04-27 15:12:52.000000,2026-05-01,357.5,put,138.0,90.0,0.6703,352.28,0.045,0.045,0.045
GOOGL260501C00360000,6.1,6.0,6.15,2026-04-27 15:59:49.000000,2026-05-01,360.0,call,5569.0,4097.0,0.6798,352.28,0.045,0.045,0.045
GOOGL260501P00360000,14.86,15.15,16.05,2026-04-27 15:49:40.000000,2026-05-01,360.0,put,67.0,46.0,0.6824,352.28,0.045,0.045,0.045
GOOGL260501C00362500,5.3,5.2,5.4,2026-04-27 15:59:28.000000,2026-05-01,362.5,call,312.0,533.0,0.6823,352.28,0.045,0.045,0.045
GOOGL260501P00362500,15.76,16.85,17.5,2026-04-27 14:02:45.000000,2026-05-01,362.5,put,22.0,66.0,0.6735,352.28,0.045,0.045,0.045
GOOGL260501C00365000,4.6,4.5,4.7,2026-04-27 15:59:00.000000,2026-05-01,365.0,call,2865.0,4506.0,0.6844,352.28,0.045,0.045,0.045
GOOGL260501P00365000,18.7,18.65,19.35,2026-04-27 15:51:09.000000,2026-05-01,365.0,put,60.0,23.0,0.6769,352.28,0.045,0.045,0.045
GOOGL260501C00367500,4.0,3.85,4.0,2026-04-27 15:58:40.000000,2026-05-01,367.5,call,229.0,451.0,0.6822,352.28,0.045,0.045,0.045
