Date,open,high,low,close,volume
2015-04-27,77.83,77.96,77.04,77.49,6880052.0
2015-04-28,77.69,77.73,76.94,77.49,6474092.0
2015-04-29,77.13,77.47,77.0,77.16,4240378.0
2015-04-30,77.04,77.68,76.98,77.45,6689033.0
2015-05-01,77.85,77.89,77.31,77.68,3844083.0
2015-05-04,77.96,78.54,77.74,78.28,3896508.0
2015-05-05,77.98,78.52,77.78,77.84,5291969.0
2015-05-06,78.7,78.85,77.39,77.85,5895987.0
2015-05-07,77.84,78.74,77.6,78.43,7903229.0
2015-05-08,78.89,79.64,78.77,78.98,7176594.0
2015-05-11,79.05,80.25,79.01,79.7,5794947.0
2015-05-12,79.15,79.43,78.44,79.08,4510995.0
2015-05-13,79.5,80.01,79.27,79.86,5448022.0
2015-05-14,80.34,80.9,80.26,80.75,4397755.0
2015-05-15,80.9,81.16,79.99,80.22,4422916.0
2015-05-18,80.28,80.55,79.78,80.17,4567362.0
2015-05-19,80.37,81.59,80.37,81.36,6056941.0
2015-05-20,81.41,81.45,80.78,80.96,3966510.0
2015-05-21,80.54,81.17,80.41,80.76,4243477.0
2015-05-22,80.84,81.58,80.72,81.25,3386117.0
2015-05-26,81.12,81.46,79.94,80.19,5221523.0
2015-05-27,80.45,80.63,79.84,80.11,5088999.0
2015-05-28,79.97,80.25,79.88,80.09,4443049.0
2015-05-29,80.04,80.1,79.58,79.72,7359107.0
2015-06-01,79.94,80.17,78.95,79.47,4715413.0
2015-06-02,79.26,80.27,79.18,79.99,4182330.0
2015-06-03,80.32,81.27,80.12,80.6,4321263.0
2015-06-04,80.05,80.34,79.2,79.36,5418713.0
2015-06-05,79.74,79.88,79.23,79.39,4790441.0
2015-06-08,79.43,79.84,78.8,78.81,5856276.0
2015-06-09,78.88,79.39,78.86,79.17,4467681.0
2015-06-10,79.2,80.49,79.2,80.19,5858198.0
2015-06-11,80.34,80.77,80.0,80.3,3971520.0
2015-06-12,80.43,80.45,79.11,79.53,6247751.0
2015-06-15,79.0,79.37,78.82,79.25,4894169.0
2015-06-16,79.04,79.8,79.0,79.36,6984412.0
2015-06-17,79.64,80.86,79.46,80.32,6941099.0
