Date,open,high,low,close,volume
2020-11-16,24.54,25.24,24.13,24.77,4861025.0
2020-11-17,24.45,25.37,24.33,24.51,4720766.0
2020-11-18,24.75,25.12,23.66,23.67,4749097.0
2020-11-19,23.55,24.15,23.42,23.87,3081577.0
2020-11-20,23.74,24.15,23.51,23.72,2996488.0
2020-11-23,23.93,25.06,23.68,24.72,5493041.0
2020-11-24,25.92,27.7,25.62,26.97,12427435.0
2020-11-25,26.13,27.34,25.91,26.87,4081464.0
2020-11-27,27.0,29.13,26.94,29.0,7601871.0
2020-11-30,28.97,29.44,27.65,28.8,9464101.0
2020-12-01,29.07,29.24,26.56,26.65,6614964.0
2020-12-02,26.76,28.58,26.71,28.18,6597896.0
2020-12-03,28.31,29.23,27.64,28.63,4011350.0
2020-12-04,29.21,29.52,27.95,28.59,7788028.0
2020-12-07,28.84,28.95,27.68,28.38,3615323.0
2020-12-08,27.92,28.85,27.91,28.82,3215817.0
2020-12-09,28.85,29.06,26.75,27.2,4466972.0
2020-12-10,26.76,27.62,26.62,27.32,2288193.0
2020-12-11,27.06,27.29,26.35,26.53,2667838.0
2020-12-14,26.59,26.96,25.28,25.28,3891525.0
2020-12-15,25.17,26.78,25.03,26.75,4116059.0
2020-12-16,26.98,27.1,26.06,26.37,4125127.0
2020-12-17,26.55,26.75,25.96,26.22,3006658.0
2020-12-18,26.09,26.52,25.78,25.97,2240179.0
2020-12-21,25.15,25.77,25.0,25.54,2407682.0
2020-12-22,25.71,26.14,25.23,25.86,2546982.0
2020-12-23,25.97,28.04,25.5,27.01,8335334.0
2020-12-24,27.1,27.1,25.78,25.86,2772366.0
2020-12-28,26.01,26.15,24.57,24.68,3719076.0
2020-12-29,24.89,25.44,24.2,24.26,3199691.0
2020-12-30,24.3,25.7,24.05,25.25,3552441.0
2020-12-31,25.21,25.27,24.62,24.64,2229468.0
2021-01-04,24.92,27.17,24.91,26.12,6742828.0
2021-01-05,26.29,27.56,25.85,27.04,5345409.0
2021-01-06,30.02,31.83,29.35,30.17,24900395.0
2021-01-07,31.41,32.3,30.41,30.61,10599416.0
2021-01-08,30.83,30.9,29.34,30.17,6844694.0
2021-01-11,29.77,32.41,29.6,31.47,8478978.0
2021-01-12,31.5,31.97,30.52,30.92,5102623.0
2021-01-13,30.96,33.01,30.87,32.18,6948162.0
2021-01-14,32.58,34.69,32.5,34.62,8499932.0
2021-01-15,34.73,35.08,32.81,33.39,7811799.0
2021-01-19,33.63,33.98,32.35,33.56,4166768.0
2021-01-20,33.71,34.54,33.22,33.63,3681955.0
2021-01-21,33.55,34.09,32.95,33.56,3113995.0
2021-01-22,33.15,33.9,33.07,33.8,2894949.0
2021-01-25,33.68,34.0,32.47,32.91,4741057.0
2021-01-26,33.18,36.15,33.18,35.52,9127839.0
2021-01-27,34.34,39.1,34.34,37.83,9411947.0
2021-01-28,37.49,40.42,37.21,40.33,8917427.0
2021-01-29,39.94,41.75,39.47,40.07,10758419.0
2021-02-01,40.06,40.45,38.92,40.06,4737961.0
2021-02-02,40.59,42.84,40.5,41.72,7171979.0
2021-02-03,42.56,45.4,42.18,44.94,9933022.0
2021-02-04,44.7,45.32,43.17,44.14,5703001.0
2021-02-05,43.5,43.96,42.26,42.93,5756831.0
2021-02-08,43.15,44.55,43.0,43.87,6179929.0
2021-02-09,44.36,50.92,44.04,49.09,23790139.0
2021-02-10,52.82,56.5,48.02,52.17,29716713.0
2021-02-11,47.76,47.84,39.45,40.65,29602705.0
2021-02-12,39.37,42.7,38.13,40.31,11714118.0
2021-02-16,40.64,43.41,40.37,42.13,7520617.0
2021-02-17,41.69,41.7,39.82,40.46,4996539.0
2021-02-18,40.05,41.15,36.49,36.65,8193577.0
2021-02-19,37.09,39.54,36.81,38.63,5923643.0
2021-02-22,38.38,38.9,36.9,37.01,4334359.0
2021-02-23,34.77,35.56,31.45,35.31,8329896.0
2021-02-24,35.52,36.39,34.62,35.6,4130259.0
2021-02-25,35.72,36.22,32.88,33.21,5198530.0
2021-02-26,33.01,34.26,32.26,32.75,3991341.0
2021-03-01,33.47,35.31,33.3,34.73,3660852.0
2021-03-02,35.27,37.08,34.84,35.25,7986302.0
2021-03-03,35.28,35.5,32.97,33.24,5011786.0
2021-03-04,32.83,33.56,29.86,31.01,6719150.0
2021-03-05,31.16,31.56,28.04,31.17,5883470.0
2021-03-08,31.4,32.19,30.53,30.86,3383321.0
2021-03-09,31.72,33.48,31.55,33.0,3663495.0
2021-03-10,34.05,34.27,31.65,31.91,3779999.0
2021-03-11,32.59,34.37,32.4,34.28,4422482.0
2021-03-12,33.38,34.7,32.63,34.2,4594561.0
2021-03-15,34.42,36.11,34.29,35.56,4669611.0
2021-03-16,36.0,36.0,33.1,33.73,3948349.0
2021-03-17,33.11,35.31,32.9,35.07,3007548.0
2021-03-18,34.98,35.47,33.22,33.37,2925311.0
2021-03-19,33.46,34.74,33.43,34.45,2320188.0
2021-03-22,34.55,34.72,33.21,33.46,1817157.0
2021-03-23,33.25,33.67,32.2,32.45,2612553.0
2021-03-24,32.51,33.07,31.09,31.3,3548007.0
2021-03-25,30.43,32.63,30.23,32.56,2806669.0
2021-03-26,32.93,33.02,31.37,32.12,2217820.0
2021-03-29,32.06,32.85,31.15,31.24,2903484.0
2021-03-30,31.13,31.94,30.7,31.76,1977172.0
2021-03-31,32.35,33.27,31.97,32.03,3825658.0
2021-04-01,32.82,33.08,31.93,32.06,2241346.0
2021-04-05,32.6,32.61,31.6,31.83,2191730.0
2021-04-06,31.84,32.0,30.8,30.9,2623849.0
2021-04-07,30.7,30.92,29.64,29.94,2907777.0
2021-04-08,30.12,30.19,28.2,28.5,8053423.0
2021-04-09,28.45,29.49,27.82,28.99,4157176.0
2021-04-12,28.62,28.67,27.35,27.64,3371964.0
2021-04-13,27.22,28.17,26.92,27.86,3140106.0
2021-04-14,27.97,28.32,27.45,27.79,2307328.0
2021-04-15,28.1,28.38,27.15,27.42,2573497.0
2021-04-16,27.49,27.88,26.91,27.8,2100305.0
2021-04-19,27.79,28.66,26.94,27.46,2747441.0
2021-04-20,27.98,28.04,25.11,25.56,5139423.0
2021-04-21,25.11,27.18,25.11,27.17,3478777.0
2021-04-22,27.27,27.43,26.26,26.55,2457583.0
2021-04-23,26.12,27.57,26.12,27.41,2255123.0
2021-04-26,27.41,27.68,27.0,27.53,2069320.0
2021-04-27,27.8,27.92,26.82,26.91,2055966.0
2021-04-28,27.04,28.38,26.7,28.16,3794915.0
2021-04-29,28.08,28.19,26.71,27.39,2852887.0
2021-04-30,27.17,27.82,26.65,26.95,1848291.0
2021-05-03,27.05,27.05,25.42,25.57,3975926.0
