Date,open,high,low,close,volume
2015-04-27,101.16,101.6,100.47,100.58,9089088.0
2015-04-28,100.45,100.94,99.31,100.74,7441037.0
2015-04-29,100.51,100.61,99.9,100.39,8527716.0
2015-04-30,100.07,100.15,98.77,99.2,9974926.0
2015-05-01,99.62,100.39,99.62,100.13,6253935.0
2015-05-04,100.33,100.55,100.16,100.35,5507104.0
2015-05-05,100.13,100.29,99.29,99.5,8804445.0
2015-05-06,99.62,99.87,98.66,99.17,8021059.0
2015-05-07,98.94,100.0,98.91,99.66,6383200.0
2015-05-08,100.48,101.67,100.44,101.47,7197613.0
2015-05-11,101.32,101.66,101.01,101.03,5693788.0
2015-05-12,100.88,101.05,100.28,100.47,6551990.0
2015-05-13,100.68,101.13,100.47,100.55,5546440.0
2015-05-14,100.97,101.87,100.95,101.83,5445488.0
2015-05-15,101.98,102.32,101.67,102.3,6002251.0
2015-05-18,102.37,104.34,102.32,103.42,10463443.0
2015-05-19,103.66,104.12,103.25,103.96,7722157.0
2015-05-20,104.42,104.48,103.31,103.6,7136706.0
2015-05-21,102.91,103.3,102.34,102.42,6873236.0
2015-05-22,102.27,102.41,101.33,101.35,6208800.0
2015-05-26,101.23,101.55,100.58,100.82,7832289.0
2015-05-27,101.01,101.41,100.8,101.13,8920491.0
2015-05-28,101.01,101.7,100.81,101.15,5666943.0
2015-05-29,101.55,101.62,99.83,100.14,9341405.0
2015-06-01,100.28,100.6,99.72,100.04,7292859.0
2015-06-02,99.92,100.24,99.1,99.98,8293408.0
2015-06-03,100.32,100.43,99.84,100.09,5372262.0
2015-06-04,99.94,100.47,99.06,99.23,8010516.0
2015-06-05,98.99,99.05,98.2,98.59,7538290.0
2015-06-08,98.6,98.98,97.96,97.96,7050606.0
2015-06-09,98.44,98.54,97.8,98.21,7753220.0
2015-06-10,98.48,99.55,98.2,98.88,9932602.0
2015-06-11,99.2,99.8,98.83,99.24,6072825.0
2015-06-12,98.88,99.23,98.12,98.35,8678879.0
2015-06-15,97.75,97.87,97.01,97.49,6738365.0
2015-06-16,97.5,98.49,97.1,98.36,6038611.0
2015-06-17,98.38,99.12,98.15,98.73,6141583.0
2015-06-18,98.86,100.55,98.71,100.36,8811353.0
2015-06-19,99.88,100.2,99.78,99.86,11470280.0
2015-06-22,100.6,100.84,99.99,100.09,5035703.0
2015-06-23,100.1,100.36,99.48,99.78,5843993.0
2015-06-24,99.51,99.81,99.07,99.33,7220056.0
2015-06-25,99.5,99.98,99.11,99.12,6568980.0
2015-06-26,99.43,100.13,99.25,99.64,8565689.0
2015-06-29,98.98,99.35,97.62,97.68,11103210.0
2015-06-30,98.43,98.45,97.3,97.46,8844592.0
2015-07-01,98.3,98.67,97.64,98.47,6679283.0
2015-07-02,98.85,99.02,98.32,98.44,6050322.0
2015-07-06,97.71,98.5,96.64,98.2,6700044.0
2015-07-07,98.63,98.98,97.52,98.92,7119194.0
2015-07-08,98.42,98.59,97.69,97.77,6815217.0
2015-07-09,99.05,99.54,98.4,98.4,7296658.0
2015-07-10,99.78,99.89,99.09,99.53,6967562.0
2015-07-13,100.05,100.48,99.87,100.27,6969301.0
2015-07-14,99.26,99.88,98.55,99.78,9863847.0
2015-07-15,99.76,100.94,99.63,100.42,7983760.0
2015-07-16,100.95,101.36,100.78,101.11,5764041.0
2015-07-17,100.89,100.91,99.96,100.08,8046157.0
2015-07-20,100.5,100.65,100.1,100.37,4748957.0
2015-07-21,100.6,100.81,100.07,100.34,5509204.0
2015-07-22,100.41,100.71,99.73,100.18,6710111.0
2015-07-23,100.5,100.6,100.0,100.2,4868354.0
2015-07-24,99.75,99.95,99.05,99.15,6372372.0
2015-07-27,98.97,98.99,97.91,98.28,8705209.0
2015-07-28,98.89,99.23,98.42,99.02,7538165.0
2015-07-29,99.26,100.05,99.05,99.73,7800422.0
2015-07-30,99.8,100.0,99.38,99.84,5504253.0
2015-07-31,100.34,100.98,99.96,100.21,6192598.0
2015-08-03,100.0,100.21,99.23,100.02,5961859.0
2015-08-04,100.41,100.5,99.65,99.8,5997304.0
2015-08-05,100.57,101.0,100.35,100.52,4553750.0
2015-08-06,100.49,100.6,99.01,99.07,6979160.0
2015-08-07,99.02,99.07,98.16,98.85,6021943.0
2015-08-10,99.57,100.06,99.45,99.79,6046656.0
2015-08-11,99.05,99.34,98.77,99.01,6626951.0
2015-08-12,98.4,98.73,97.41,98.71,7462435.0
2015-08-13,98.74,98.98,98.15,98.48,4959520.0
2015-08-14,98.33,98.82,97.87,98.81,5174164.0
2015-08-17,98.44,99.88,98.06,99.87,6890245.0
2015-08-18,99.24,99.68,99.02,99.37,7464876.0
2015-08-19,99.18,99.99,98.78,99.31,7622125.0
2015-08-20,98.95,100.12,98.79,98.79,10605110.0
2015-08-21,97.22,98.52,95.51,95.56,16062346.0
2015-08-24,91.08,95.21,81.79,92.82,25093665.0
2015-08-25,95.69,95.7,90.4,90.73,15397641.0
2015-08-26,92.91,95.22,91.46,95.11,14670433.0
2015-08-27,96.1,96.4,94.35,96.22,10979448.0
