Date,open,high,low,close,volume
2015-04-27,170.36,170.61,168.86,169.03,1472117.0
2015-04-28,169.27,171.96,168.51,171.24,1507171.0
2015-04-29,169.84,170.94,168.72,169.57,1109007.0
2015-04-30,168.39,169.95,168.36,169.57,1795584.0
2015-05-01,170.0,171.93,169.93,171.73,1163801.0
2015-05-04,171.61,173.48,171.51,172.33,1041051.0
2015-05-05,171.5,172.33,169.51,169.81,1164721.0
2015-05-06,170.69,170.77,168.46,169.56,1045067.0
2015-05-07,169.87,172.61,169.58,171.74,1147871.0
2015-05-08,172.99,174.09,172.78,173.35,1234460.0
2015-05-11,174.01,174.98,172.76,174.2,1327513.0
2015-05-12,173.16,173.7,172.44,173.42,1126164.0
2015-05-13,172.99,173.5,171.67,171.93,1213837.0
2015-05-14,172.84,174.0,172.11,173.45,1477947.0
2015-05-15,174.21,175.29,173.5,175.14,1481048.0
2015-05-18,175.14,177.43,175.01,177.18,1554643.0
2015-05-19,177.51,178.7,177.0,177.98,1236982.0
2015-05-20,177.71,178.79,177.15,177.52,939643.0
2015-05-21,176.91,177.25,175.48,176.55,1112322.0
2015-05-22,176.48,176.72,174.68,175.18,774306.0
2015-05-26,175.0,175.04,173.78,174.11,949356.0
2015-05-27,174.63,176.89,173.92,176.66,805277.0
2015-05-28,176.11,176.15,174.55,175.1,1300274.0
2015-05-29,174.52,174.88,173.0,173.22,1147773.0
2015-06-01,173.87,175.98,172.92,175.37,1270957.0
2015-06-02,174.54,176.65,173.1,175.72,1000244.0
2015-06-03,176.5,180.29,175.72,179.92,1920397.0
2015-06-04,178.9,179.99,178.77,179.63,1337637.0
2015-06-05,179.52,183.02,178.6,182.24,1902659.0
2015-06-08,181.92,182.0,179.64,179.89,1595683.0
2015-06-09,179.95,181.6,179.0,180.37,980498.0
2015-06-10,180.34,183.9,179.69,182.32,1867955.0
2015-06-11,184.29,185.19,182.84,184.98,1906799.0
2015-06-12,184.05,184.82,182.76,183.63,1676243.0
2015-06-15,182.53,183.27,181.45,182.66,1399073.0
2015-06-16,182.02,183.5,179.84,182.13,2412015.0
2015-06-17,178.03,178.88,174.51,176.73,4029090.0
2015-06-18,176.56,180.19,176.56,178.39,2984419.0
2015-06-19,177.36,178.34,175.94,175.94,2441124.0
2015-06-22,176.76,177.65,176.0,176.28,1729363.0
2015-06-23,176.7,176.83,174.66,175.27,1529422.0
2015-06-24,175.0,175.78,172.42,173.42,1746901.0
2015-06-25,173.63,174.02,172.59,172.8,1527400.0
2015-06-26,173.67,174.11,173.17,173.66,1536559.0
2015-06-29,171.62,173.12,170.69,171.02,2332295.0
2015-06-30,172.32,172.84,169.96,170.4,1551774.0
2015-07-01,172.11,172.46,169.64,169.81,1412137.0
2015-07-02,170.2,171.35,169.95,171.13,1176476.0
2015-07-06,170.0,171.21,167.89,168.75,1931174.0
2015-07-07,169.37,170.73,167.76,170.34,1747677.0
2015-07-08,168.32,169.98,166.67,166.99,1321151.0
2015-07-09,168.78,169.8,167.44,167.71,1319790.0
2015-07-10,170.0,170.45,167.88,168.46,1474852.0
2015-07-13,169.69,171.24,169.16,170.97,1307542.0
2015-07-14,171.0,171.89,170.09,171.24,1204034.0
2015-07-15,171.24,171.98,169.03,169.13,1342023.0
