,BTC,SOL,ARKK,BITO,DIA,EEM,EFA,GDX,GLD,IVV,IWM,QQQ,SLV,SPY,SQQQ,TQQQ,UNG,USO,VXX,XLE,XLF,XLI,XLK,XLP,XLU,XLV,AAL,AAL.OQ,AAPL,ABBV,ABNB,ABT,ADBE,ADI,ADM,ADP,ADS,ADSK,AEP,AGN,AHT,AIG,AIR,ALGN,ALL,ALV,ALV.PA,AMAT,AMD,AMGN,AMZN,ANSS,ARGX,ASML,ASML.OQ,ATVI,AVGO,AXP,AZN,AZN.N,BA,BA.N,BABA,BAC,BAS,BBVA,BDX,BHP,BIDU,BIIB,BKNG,BLND,BP,BT,C,CAT,CB,CCL,CDNS,CDW,CERN,CGC,CHKP,CHTR,CMCSA,CNA,COST,CPG,CPRT,CQQQ,CRH,CRON,CRWD,CS,CSCO,CTAS,CTSH,CVS,CVX,DD,DE,DELL,DHR,DIS,DLTR,DOCU,DOW,DSM,DTE,DXCM,EA,EBAY,EBR,EL,EMR,EXC,EZJ,F,FAST,FB,FCA,FCX,FDX,FER,FISV,FLOW,FLTR,FOX,FRES,FTNT,FXI,G,GD,GE,GILD,GM,GOOG,GOOGL,GRF,GS,GSK,GSK.N,HAL,HAS,HD,HEI,HL,HLT,HON,HPQ,HSIC,IAG,IBM,IDXX,ILMN,INCY,INTC,INTU,ISP,ISRG,JCI,JD,JD.OQ,JNJ,JPM,K,KDP,KHC,KLAC,KO,KONE,KWEB,LAND,LIN,LLY,LMT,LOW,LRCX,LULU,MA,MAR,MC,MCD,MCHI,MCHP,MDLZ,MDLZ.OQ,MELI,MMM,MNST,MO,MRK,MRK.N,MRNA,MRO,MRVL,MS,MSFT,MT,MTCH,MU,NEE,NFLX,NG,NIO,NKE,NN,NOC,NTES,NVDA,NVO,NXPI,NXT,OKTA,OR,ORCL,ORLY,OXY,PAYX,PCAR,PDD,PEP,PEP.OQ,PFE,PFG,PG,PNC,POLY,PRU,PSN,PSX,PTON,PUB,PYPL,QCOM,RACE,RACE.N,RAND,REE,REGN,RIO,ROST,RTX,SAN,SAN.PA,SAP,SBUX,SDR,SGEN,SHEL,SIRI,SMIN,SMT,SN,SNPS,SNY,SO,SONY,SPLK,STLA,STM,SU,SWKS,SYK,T,TCEHY,TCOM,TEAM,TEF,TEN,TMO,TMUS,TNET,TRN,TRN.MI,TSCO,TSLA,TW,TWTR,TXN,UBER,ULTA,UNH,UNP,UP,UPS,USB,V,VIE,VIV,VOD,VRSK,VRTX,VZ,WBA,WBA.OQ,WDAY,WFC,WHR,WHR.N,WMT,WPG,WPP,XEL,XEL.OQ,XOM,ZM,ZS,ZTS
BTC,0.0,1.8959216710229372e-134,1.1514961836619279e-30,1.8959216710229372e-134,9.87544521477497e-98,4.7352395278870815e-114,1.115450763606478e-80,4.481653057191963e-81,5.204214165373293e-45,9.39822412874915e-87,1.0136506676061143e-81,9.171394668307641e-77,5.463896238816081e-07,3.330284750449098e-86,3.5497576762946624e-10,3.31151562912828e-94,2.1947169222601975e-29,7.475141694789211e-44,4.541561986964716e-06,1.2887924618712137e-128,1.0830752816853305e-115,5.100967695387459e-105,9.501305762887133e-64,5.356723299018997e-97,2.5646729408100982e-62,1.35387589556065e-108,1.4156518384606095e-69,1.4156518384606095e-69,0.020537204968280806,6.259441862387806e-112,1.686946081349668e-191,4.0920435637928474e-98,4.2698378487597095e-14,4.1078964564003444e-76,9.13805185969127e-15,1.2309322209752424e-100,9.190837998728029e-29,1.7737065678089804e-100,0.0876220643201726,8.158619746641242e-98,0.0017172351882693336,5.462062567818243e-118,2.9936325377931936e-95,1.5484612439679853e-61,9.176259652798958e-39,5.322971548688384e-116,5.322971548688384e-116,1.3168673164589797e-86,4.0754821774942894e-41,1.5292737861238996e-28,2.6296188734775035e-10,1.969289730293626e-93,4.398742520414547e-46,6.635400422017989e-26,6.635400422017989e-26,1.8217117414849333e-48,2.5808730123793094e-05,3.775777185497578e-76,9.295829338124387e-40,9.295829338124387e-40,2.569948203218639e-87,2.569948203218639e-87,0.004979294051772955,3.0657429328808743e-93,4.8471869493565584e-05,1.3564017927364846e-77,2.1437969988350911e-72,9.299727288854935e-89,1.8144115237460616e-47,1.171557058839625e-37,1.7017900031955205e-102,1.1188743609021818e-21,2.0037820910410268e-116,0.028985776666855815,2.6731028752267764e-95,3.814574678749994e-64,1.2988088019486976e-92,2.0862093505088743e-67,4.485471931559951e-51,2.388475996888698e-75,8.351329949295789e-14,6.393208234063127e-47,1.529562237473893e-67,0.002750557358192563,2.0287430365685593e-30,6.647575838465552e-77,7.051446368195758e-41,2.4712351175379065e-162,0.14842750485334694,5.055414289122416e-05,1.832311570066139e-62,2.396947309416096e-121,1.2943655819124378e-171,0.37772106857467264,1.2861535489406964e-108,0.1350245612638893,4.9956442848523374e-129,0.0007811398010514641,1.5836015130020418e-111,1.4138866008480427e-169,2.8732721920394434e-146,0.0016442244670221685,1.4590439044535997e-16,3.591913607675543e-84,9.622592163951974e-08,6.347002664173724e-21,6.1178806913839656e-145,4.0521062866331213e-64,1.714249735117705e-74,1.5080997702210412e-13,9.491194483162716e-90,4.992731204893474e-45,2.7814487050433734e-170,1.395130671132851e-12,1.4907935680584334e-78,3.370837188291373e-102,4.785324742909197e-35,2.990536533772565e-54,1.9122332577702336e-116,2.4194262723131295e-07,1.0857238768453847e-19,1.926052927529905e-132,2.620086412674242e-48,0.29993119250550837,7.293645832933551e-46,0.0012295077884856703,7.109320282791103e-76,1.272311414649426e-156,1.8720969107953767e-06,8.072447702511261e-15,0.2483427250800698,1.8087871297603107e-48,1.6307418305097777e-90,1.6854836192435634e-08,1.1932334866530068e-47,3.513208920998206e-70,5.908069036164012e-05,5.4098304155425085e-05,0.0018512092781420857,2.8601539040356663e-78,1.491901764508724e-23,1.491901764508724e-23,1.9826270416101962e-144,2.7668563091682365e-49,4.190158101433928e-77,6.420499151105178e-100,1.3577892719741422e-245,5.992655946941694e-126,1.0085084660952229e-38,2.1397857747140205e-60,7.297681182293396e-68,1.2808451609152384e-37,9.59089678216949e-66,5.9500463084578826e-34,2.4853668259149382e-14,1.6815395289004578e-61,0.006920263463097808,4.2113504031828124e-58,,0.013524403563261976,7.436160347687461e-24,0.07658337717881673,0.07658337717881673,6.145946494871175e-84,1.224351243749989e-85,8.345627410925197e-87,0.013638703313763854,1.114452229818661e-124,1.2262402023430455e-69,3.4744066279208976e-111,,0.001075813189642386,1.2015421242328762e-59,2.002157962411023e-147,5.735185732222394e-38,8.064935586973638e-57,3.5966714204204386e-153,3.1081129602665984e-07,1.5123632881817753e-43,1.3247811106595312e-149,5.845323060214476e-105,4.474436917701936e-40,6.0381445712421204e-74,4.461553870754011e-06,9.389205311019257e-14,6.571131156321133e-51,6.571131156321133e-51,3.3844176572147396e-88,6.200365527144007e-16,2.426048426977189e-07,1.1437062637595833e-155,2.0304614488793952e-33,2.0304614488793952e-33,4.373517046267667e-80,1.928470471594389e-164,0.04080760921155912,1.4987322686536037e-78,4.969617357253832e-72,3.6630896371229375e-150,2.411289588010012e-80,5.94516705071648e-32,0.00016786396621473377,1.7349918950170025e-24,1.98658293052292e-11,6.69993786343458e-18,8.428770324251956e-17,0.0006710805145175891,6.788418005208409e-73,0.5779764511910883,5.0182665072759724e-05,8.029350630616815e-26,1.57589859124506e-108,4.2767534598777093e-41,1.4828108981092026e-06,9.319007951626659e-145,0.030646442274822217,5.048690091667949e-112,7.243056968770088e-153,1.915349359737637e-79,9.927240569959598e-16,6.922197215299726e-10,6.448967654033451e-63,6.448967654033451e-63,4.523386493021729e-20,2.485233136437695e-119,3.5075426110912217e-97,1.6640369961205478e-74,2.0046600316857605e-07,7.07545757235952e-111,1.6125144195860917e-83,2.2870383439932925e-95,2.7790270683909948e-05,3.30756441694326e-23,3.281772634531564e-29,4.263962707368635e-110,1.4561143308056295e-42,1.4561143308056295e-42,4.371926557897611e-18,1.2175501858181949e-18,1.5880009266078546e-82,5.54120964865045e-144,1.2508404315296228e-122,7.697165747503981e-62,2.401406856978949e-75,2.401406856978949e-75,1.5100461578660457e-61,1.3290751778935326e-27,0.002968208376278876,2.491606266817536e-157,2.4633717973299677e-120,1.0523847884434815e-15,7.597548975443268e-96,,0.21421590759472803,3.4875928131900333e-25,2.2390333881553848e-10,3.2852499703219934e-70,7.13466062105695e-15,2.6658874843282334e-83,3.4907909527677786e-95,3.353904740396066e-108,1.0628387177623666e-103,2.6886141401527e-59,2.0808585771181073e-76,1.4908753334925032e-34,1.6155267495392869e-12,3.423341605187256e-13,0.6450365789871524,1.0659668999763084e-87,2.286354330352455e-67,8.911026477103253e-114,2.8802048719956177e-130,6.240544800130306e-43,2.6209760857684137e-111,2.6209760857684137e-111,3.9818987311116263e-13,0.8639885769700659,1.3313810176451137e-164,2.09397129711321e-23,2.3784527394809608e-79,4.167716891469541e-158,4.681858632210381e-62,2.8680675594446288e-55,9.175243767722072e-103,1.9613407615775494e-05,6.860849704724478e-44,9.868516850391992e-32,6.299430248555924e-115,2.2436104539063734e-41,1.1751768568031381e-20,1.3154856694850776e-99,1.4254521748732183e-90,2.7536889809005406e-70,6.92746277903703e-07,4.0808986361568015e-13,4.0808986361568015e-13,4.841118629737552e-84,4.0522519289391196e-85,2.0537602881020967e-31,2.0537602881020967e-31,1.0040941052564596e-05,7.118407632914687e-23,4.0187355150768235e-79,4.472951065322615e-53,4.472951065322615e-53,2.0179124996109787e-110,1.1602149322919527e-200,2.0696197070378277e-62,3.1519943915622144e-39
SOL,1.8959216710229372e-134,0.0,2.9169882496977505e-74,0.0,3.0145704616610085e-71,3.84763462404611e-40,3.1842739450077322e-55,4.983727472864858e-44,7.675073296217644e-48,8.60424562405873e-70,1.8028898320905595e-103,1.8533725434884e-73,6.334113079982953e-11,7.766481102171693e-68,1.3783161698571499e-11,3.0005930699799993e-39,0.6236888267724987,7.85031242880668e-49,1.476629428767895e-12,4.5778479520276535e-58,8.730233166578288e-78,2.914925861668906e-57,8.773070509919009e-73,3.9035697428747515e-39,7.490401516798692e-07,1.4583732150536039e-68,5.3658510044954195e-98,5.3658510044954195e-98,2.8560640869253866e-47,4.899223286413274e-12,2.652093680136737e-69,4.877877216807349e-49,2.668329861558852e-59,7.881920232649855e-35,6.196757434446338e-07,7.501349449179949e-21,2.6690556818600776e-05,4.2965011915711216e-85,0.0001375050186157375,,0.08504661932796231,4.8656631460893964e-96,1.192725898863243e-47,8.783097705639075e-07,0.00020495498079763766,5.073180713377337e-54,5.073180713377337e-54,1.7865898498017983e-81,4.399581900133294e-73,3.382073581766819e-06,9.619411128110792e-61,9.530730499423749e-30,0.5524344348903342,8.43921826241488e-87,8.43921826241488e-87,0.27004759188255006,0.0006339582145423007,4.593393281136746e-80,1.06602994607285e-09,1.06602994607285e-09,3.6152397978799815e-88,3.6152397978799815e-88,1.2877739711006792e-57,2.436221672651421e-41,,6.671249406787793e-113,2.691681391705883e-05,1.7905697000278573e-46,9.674269723557773e-37,1.1517522808544186e-15,1.1828674913776114e-60,1.3709166094188951e-08,4.976424944187492e-62,,4.393513841442246e-97,3.1121612286453953e-41,3.8262537374381026e-20,9.593783769301864e-45,4.360687614666529e-59,4.151508095311663e-75,1.77570655491145e-24,3.1139185753593215e-31,1.099324727602206e-27,2.7672987445193014e-12,6.874676359011696e-17,1.342790001509925e-26,3.052395292021099e-88,5.575928443970833e-76,4.5344526314693417e-11,2.3407927694634753e-30,1.148452416028919e-42,5.491457186448821e-09,6.214385302395886e-83,0.17105956928019134,7.075212495296206e-55,1.0413536961706361e-05,8.548753746577528e-41,0.08617202758088939,1.106462610002055e-42,1.0478813393574969e-23,3.741257046209204e-67,0.04672341181405655,0.010104602619828243,4.1617648867346204e-26,9.268587162293038e-25,3.987281092668017e-62,3.334032557185703e-15,8.067661956405732e-40,1.2470442040631704e-07,4.911412237487426e-78,0.0034125012119229333,6.345137067402935e-30,3.3073870728743903e-16,0.11378517737482867,3.7584973600256057e-38,6.753681761703164e-15,2.3125446018601854e-21,3.2946416139613206e-73,4.098150859948082e-68,4.930453424708638e-13,7.310963555293934e-29,1.5149684388941407e-62,1.4941495904765836e-43,0.006085224937413808,1.9417203613038392e-40,0.6937474023571543,1.4884911415283358e-19,5.1872840543451684e-20,1.7839084503924151e-16,3.4109507574194462e-53,2.306173300556876e-18,1.376111270433843e-05,5.0781520170212523e-20,3.943307897961328e-31,0.06770501318056722,1.0242813328181592e-64,4.420962249054466e-33,4.096746567224202e-33,6.247284829200857e-06,5.569142712307811e-40,8.312181547879466e-10,8.312181547879466e-10,5.840694964717668e-51,0.23814242564949292,2.7435526666043686e-74,2.284932809991565e-16,9.123235900214866e-24,6.644488094482819e-60,1.7841143654859017e-27,5.07529209671155e-47,5.481378513985257e-58,1.1718941381820058e-35,5.367342818827903e-17,3.771514243591669e-40,1.2293989546876986e-49,8.85537549142566e-12,0.0280049410879367,4.378051710520022e-80,,1.6322171455083204e-06,5.1205382206666325e-18,8.973374985948926e-40,8.973374985948926e-40,0.10554081945016262,3.229282948662177e-91,0.00029058460575806896,0.004743689405604532,6.612637609088365e-56,1.309696611697966e-80,8.155766890382805e-29,,5.022940142126378e-33,2.346997495718602e-60,1.5854298240708524e-46,3.3603523514086156e-06,1.91362790021409e-06,5.044200310754006e-58,0.00167042528880509,1.4643950987622542e-82,9.635327554383994e-55,3.2232566780354345e-67,5.847478648315927e-18,8.832495306097637e-50,1.0842793142626345e-20,2.5999726751303524e-07,9.658597977592812e-08,9.658597977592812e-08,6.524598771323161e-61,0.3809144319367812,2.6888050127331187e-11,1.2174047665464705e-81,1.6454738851306747e-06,1.6454738851306747e-06,1.8338092378150964e-20,1.9296602419957847e-49,4.7909876814812795e-19,6.449724805718631e-30,8.68225705170383e-41,3.835330921314213e-58,1.1107401531154758e-53,2.5230446638029807e-30,0.5535838729011299,6.604141879700402e-37,0.002020470935257055,1.6342490400729335e-31,1.959534017029635e-28,4.473826724510463e-11,2.273351889399644e-08,2.434241560354823e-32,0.15857683436492157,4.0376467692605323e-57,2.6630178905286333e-49,0.0009042687804638333,8.656380583791745e-34,1.0216231565611881e-28,2.835224693919932e-07,1.3522107457570172e-44,4.703804465971419e-49,1.554143473999495e-57,0.006324073563145627,8.772609941231074e-50,1.0652395468812074e-08,1.0652395468812074e-08,1.6968844832609437e-06,5.329338703180536e-45,1.761671120822125e-59,1.8401169365538e-09,3.5293374014662074e-13,5.522561843378149e-80,8.005566586011289e-20,5.085543381046845e-78,3.675803254323369e-19,,2.707004166652203e-32,2.8894704598699728e-62,9.590619906371214e-64,9.590619906371214e-64,0.2851351014415683,4.397596403855779e-30,5.33306313941934e-13,9.49272663012556e-41,2.6712796906903475e-75,0.0469352697492709,4.043427670564813e-47,4.043427670564813e-47,1.2687285336162823e-61,8.173242793287322e-52,,4.395900300841857e-127,4.949313354748425e-53,0.9327490540176344,1.5304135261350242e-34,,3.718125384137405e-39,4.0448349851287054e-72,0.021832381709180747,6.01241631798626e-09,0.029332793420329566,9.020865673688217e-31,7.924677213921698e-53,3.1688243882326742e-49,7.372767188463495e-67,5.862123380287342e-12,2.2533812754241626e-25,2.7780815497482918e-06,2.9139410010917566e-30,2.5594707918372028e-54,1.3544787922596785e-48,0.6004155596761385,0.1364928131703,2.3546004195473565e-45,1.1040168869116313e-24,4.341486541728139e-08,4.430258717108647e-18,4.430258717108647e-18,0.8547643740631504,3.204892013282416e-10,6.407556879249161e-36,5.0504627024099646e-06,6.56482833141341e-20,3.1108146164606333e-103,2.411394872853432e-35,2.019654905313017e-08,3.451599530383428e-09,6.273527591505904e-49,4.5057140585833767e-23,0.06269186695607808,8.611467765203519e-70,,1.5681491124467747e-07,1.6407422890281944e-28,2.14252963726148e-87,3.067583944373545e-26,5.207749941194021e-17,5.9523313030980706e-05,5.9523313030980706e-05,3.1749939593052585e-39,2.299997864318058e-82,0.002669123816641538,0.002669123816641538,0.003084267066724952,,4.5416562493305576e-30,5.56836229562589e-16,5.56836229562589e-16,5.3416635046360474e-49,1.5941143661890912e-77,2.9116295192084347e-69,8.065477740929268e-16
ARKK,1.1514961836619279e-30,2.9169882496977505e-74,0.0,2.9169882496977505e-74,3.240322885855133e-259,1.0979172056744933e-202,5.864225656791004e-286,1.9545718982585982e-85,2.6841408853239086e-157,0.0,0.0,0.0,4.025324914610112e-135,0.0,3.859291643334399e-50,1.5395398397198628e-137,9.70711897411912e-19,6.035572440826854e-70,0.879357055570049,6.979052994715876e-300,5.635881014433749e-154,4.060705556502962e-266,0.0,1.3585379011397245e-279,5.964827313750738e-250,1.3261328257571418e-193,6.821620277793685e-265,6.821620277793685e-265,1.4394547205910768e-25,2.002489864096442e-21,1.0082831797428091e-190,1.0300385097568705e-249,0.0,1.290379216269e-311,2.7292277380372646e-187,3.4494512939943283e-268,0.0,0.0,3.0080152510136977e-78,2.0010880245925285e-28,1.8209207331524727e-33,1.761297477124398e-223,9.875796163922964e-133,0.0,0.0,1.6428955732024256e-195,1.6428955732024256e-195,0.0,1.3208959006330714e-14,5.3560060361016915e-59,8.875648958033444e-164,0.0,0.003949016874593074,0.0,0.0,0.09694925969473026,1.4497492313369086e-05,0.0,1.2542420919537912e-93,1.2542420919537912e-93,0.0,0.0,0.0,4.098109936816993e-199,1.7495785064805322e-09,2.099785595495984e-167,9.370894688773714e-228,1.60521912677777e-129,0.0,3.1437341817494804e-14,2.2482788e-316,4.332579953910439e-08,2.369042446620936e-280,0.13349931258915015,9.63269929809371e-210,2.45637787809041e-286,5.358266746553256e-137,0.0,0.0,8.736969601258111e-256,0.6634117735214816,0.0004786913540737153,1.3959856647459856e-228,9.611510535384627e-237,3.974221770737715e-05,1.0720035350324302e-199,0.0,1.6761662851936586e-155,4.851002176203921e-35,0.0,1.1937053467040734e-294,0.13017679433080256,4.1281431486999077e-66,1.0497092917474224e-120,2.058469337606947e-273,1.974197841396829e-21,2.727512631635101e-231,1.4001232696463097e-95,7.924737269172746e-264,5.702952804532535e-225,0.0,2.2103803594330224e-06,3.83390952e-314,0.0,7.170857170539051e-186,3.293254874269441e-193,8.393631667061342e-63,1.1081800418534023e-213,1.3663541496091248e-186,1.4348436195043447e-130,3.6555794839838776e-36,8.341907861498318e-05,0.0036621477367375322,0.0,5.478065744878624e-210,1.5681937912426955e-148,0.027771159411580575,0.0,2.728477562903053e-09,0.0,3.2124912406110894e-85,3.6850652502676073e-31,0.0,0.005841424980161859,0.0,9.50081728242549e-62,5.910146410540646e-127,3.477743316009304e-120,7.726124064564981e-07,1.5793136911767484e-211,0.0,6.600740371807949e-273,7.76501937740804e-229,0.0007191771753331887,5.712010769186981e-60,0.0,2.3857092177685753e-104,1.018042199254507e-104,3.901280933904388e-178,2.9497914095393387e-241,4.1659783788175e-311,4.1659783788175e-311,2.615263040725618e-259,2.2087900811976265e-154,0.0,5.538620449288035e-75,2.1279695232100504e-126,8.104121687520606e-24,1.738675579261561e-180,8.125300148405532e-48,0.003691879057840922,1.43999599450683e-72,1.1430553855905993e-211,4.9389670565182125e-12,2.20151033410888e-236,3.639822030894176e-17,2.7316164515995877e-277,0.0,7.25552139563707e-21,0.0051235561884389455,1.687607871767e-311,0.0,0.0,5.527098986940712e-174,7.875274804180427e-230,1.6709401463173404e-76,2.274284415819674e-48,2.0749009211371513e-69,0.0,1.2622596728532607e-263,6.95061203577496e-13,2.3742300961135e-311,0.0,5.368655407313188e-238,9.044062023243046e-208,2.475907126250794e-283,1.0147239892666058e-240,7.938604262307251e-21,2.984423377623623e-202,3.045025e-318,4.2304220603495815e-300,0.0,1.892188586016169e-170,0.0,1.463490337533615e-143,1.3963882927540547e-89,1.3963882927540547e-89,0.0,1.235724457916667e-228,0.6113866649472479,1.4683143822291184e-226,1.3509270213017472e-98,1.3509270213017472e-98,1.807472814199293e-58,3.503069187793255e-113,0.0,3.946169922111675e-204,0.0,0.04776124184902563,7.393662482785388e-263,7.617424317388586e-94,6.136648191366171e-28,0.15646282251801955,8.373293574656702e-50,1.0550478438856558e-06,1.798785213978471e-52,0.3655388833698167,0.0,8.818112179813532e-12,0.001618103705803525,3.1997524173131597e-25,3.3012549606323908e-257,6.829065826693191e-10,0.0,2.7975764459960845e-143,5.6190984313041e-310,1.0964244530561666e-111,3.763444832730738e-251,0.0,5.242456655617551e-106,3.61500211460991e-67,2.328403970254663e-246,2.328403970254663e-246,6.49288556016427e-303,4.206318500198638e-115,1.1106521550678097e-302,2.100898672563972e-278,0.1254998658934211,2.66463016020856e-161,1.9465684909465054e-51,0.0,3.9895860627628676e-102,0.0,0.0,1.3224241237208501e-303,1.6913433117861732e-148,1.6913433117861732e-148,3.3811374954199685e-25,0.0003861531758068685,1.547831568465638e-26,1.4046674324050808e-87,1.4342459109336024e-39,1.010942820434677e-24,1.4322723129194747e-164,1.4322723129194747e-164,1.3135380560633184e-281,0.0,7.945374131549541e-22,5.4228580325336e-18,2.7174647601261406e-258,1.1134055023356479e-06,2.55627648360751e-100,0.2682481998796441,0.43682396007207386,0.0,7.21089581973781e-91,4.8718653436172186e-225,0.001044150046659922,6.399390731340309e-260,6.778452791261913e-57,7.139484072005077e-262,5.942972019677117e-293,3.6296134528195737e-233,0.0,0.0,0.0,4.764447262371668e-93,3.0307845789187e-311,3.851694342723623e-102,1.1373990077846667e-113,0.0,2.9007266088275515e-126,2.8372794207624016e-35,6.361122613911886e-92,6.361122613911886e-92,2.541826728914984e-16,4.2689129001601443e-107,1.549945836216093e-94,6.016330163430648e-82,1.1662924234389e-310,3.501639802610887e-253,1.1024740644026164e-122,4.855969627524563e-168,1.3554443165713959e-173,1.1704043914929032e-21,0.0,3.3066116426408907e-265,1.5936147e-317,7.907064495466774e-68,4.1355491614599004e-30,1.6669053373407223e-301,0.0,0.00014819106589841242,1.753873327106028e-248,7.470249259707033e-101,7.470249259707033e-101,2.4464990400383256e-257,3.7183248091698655e-300,4.147372753925254e-242,4.147372753925254e-242,5.6597244172852706e-14,1.3727277037256369e-136,1.6242106321221806e-90,5.402067867238823e-152,5.402067867238823e-152,0.0,7.48878650137411e-70,3.4700738251603677e-158,4.062381117537398e-245
